Date,Open,High,Low,Close,Adj Close,Volume
2006-12-08,24.0,26.25,24.0,25.100000381469727,20.91318702697754,5542000
2006-12-11,25.100000381469727,27.829999923706055,24.799999237060547,26.299999237060547,21.913026809692383,707200
2006-12-12,25.8799991607666,26.950000762939453,25.559999465942383,26.06999969482422,21.721389770507812,227000
2006-12-13,26.049999237060547,27.399999618530273,26.049999237060547,26.850000381469727,22.371286392211914,330800
2006-12-14,26.260000228881836,28.700000762939453,26.260000228881836,27.84000015258789,23.196147918701172,295000
2006-12-15,28.639999389648438,28.790000915527344,26.610000610351562,27.649999618530273,23.037841796875,234700
2006-12-18,27.649999618530273,28.290000915527344,26.950000762939453,27.549999237060547,22.954519271850586,96700
2006-12-19,26.8799991607666,26.989999771118164,26.139999389648438,26.489999771118164,22.07132911682129,155300
2006-12-20,26.690000534057617,27.200000762939453,26.510000228881836,27.100000381469727,22.579587936401367,113400
2006-12-21,27.239999771118164,27.59000015258789,26.739999771118164,27.56999969482422,22.971187591552734,142600
2006-12-22,27.059999465942383,28.0,27.010000228881836,27.229999542236328,22.68790054321289,108000
2006-12-26,27.959999084472656,27.959999084472656,27.209999084472656,27.520000457763672,22.929527282714844,30700
2006-12-27,27.290000915527344,28.0,27.290000915527344,27.920000076293945,23.262800216674805,42400
2006-12-28,27.899999618530273,28.399999618530273,27.75,27.899999618530273,23.246137619018555,58400
2006-12-29,28.1200008392334,28.200000762939453,27.780000686645508,28.059999465942383,23.37944984436035,31800
2007-01-03,28.360000610351562,28.360000610351562,27.510000228881836,27.770000457763672,23.13782501220703,98400
2007-01-04,27.479999542236328,28.3700008392334,27.479999542236328,27.770000457763672,23.13782501220703,95200
2007-01-05,27.600000381469727,27.850000381469727,27.260000228881836,27.75,23.12116241455078,93700
2007-01-08,27.90999984741211,27.90999984741211,26.68000030517578,26.979999542236328,22.479597091674805,134100
2007-01-09,27.25,27.399999618530273,26.75,26.989999771118164,22.48793601989746,102800
2007-01-10,26.940000534057617,27.329999923706055,25.829999923706055,26.969999313354492,22.47126579284668,196500
2007-01-11,26.950000762939453,27.450000762939453,26.510000228881836,27.360000610351562,22.79621696472168,77100
2007-01-12,27.5,28.299999237060547,27.420000076293945,28.25,23.53775978088379,92300
2007-01-16,28.5,29.90999984741211,27.149999618530273,29.579999923706055,24.64590835571289,233000
2007-01-17,30.0,30.899999618530273,29.75,30.0,24.995849609375,105900
